,time,reward,age,days_since_joining,income,gender_F,gender_M,gender_O,min_spend_req,social,mobile,web,duration,discount,type_bogo,type_discount
38009,474,10.0,53,1041,77000.0,0,1,0,10,1,1,0,7,10,1,0
38018,240,10.0,51,827,66000.0,0,1,0,10,1,1,0,7,10,1,0
38022,576,10.0,52,1399,114000.0,1,0,0,10,1,1,0,7,10,1,0
38027,606,10.0,32,1388,52000.0,1,0,0,10,1,1,0,7,10,1,0
38030,510,10.0,77,710,79000.0,0,1,0,10,1,1,0,7,10,1,0
38034,474,10.0,52,841,80000.0,0,1,0,10,1,1,0,7,10,1,0
38042,462,10.0,52,723,73000.0,1,0,0,10,1,1,0,7,10,1,0
38047,84,10.0,77,981,56000.0,1,0,0,10,1,1,0,7,10,1,0
38049,372,10.0,50,1443,118000.0,1,0,0,10,1,1,0,7,10,1,0
38053,606,10.0,56,1308,98000.0,1,0,0,10,1,1,0,7,10,1,0
38059,342,10.0,57,1560,71000.0,1,0,0,10,1,1,0,7,10,1,0
38066,648,10.0,56,802,102000.0,0,1,0,10,1,1,0,7,10,1,0
38068,582,10.0,92,763,35000.0,1,0,0,10,1,1,0,7,10,1,0
38072,102,10.0,78,1218,113000.0,1,0,0,10,1,1,0,7,10,1,0
38074,594,10.0,57,1556,111000.0,1,0,0,10,1,1,0,7,10,1,0
38078,12,10.0,20,639,58000.0,0,0,1,10,1,1,0,7,10,1,0
38083,354,10.0,78,1940,61000.0,0,1,0,10,1,1,0,7,10,1,0
38085,480,10.0,77,612,87000.0,0,1,0,10,1,1,0,7,10,1,0
38089,348,10.0,78,770,90000.0,0,1,0,10,1,1,0,7,10,1,0
38098,6,10.0,83,858,94000.0,0,1,0,10,1,1,0,7,10,1,0
38102,576,10.0,87,1810,68000.0,1,0,0,10,1,1,0,7,10,1,0
38105,654,10.0,53,1509,41000.0,0,1,0,10,1,1,0,7,10,1,0
38114,210,10.0,40,1156,65000.0,1,0,0,10,1,1,0,7,10,1,0
38117,372,10.0,40,1156,65000.0,1,0,0,10,1,1,0,7,10,1,0
38124,66,10.0,55,960,60000.0,0,1,0,10,1,1,0,7,10,1,0
38126,534,10.0,55,960,60000.0,0,1,0,10,1,1,0,7,10,1,0
38130,516,10.0,59,845,48000.0,0,1,0,10,1,1,0,7,10,1,0
38137,336,10.0,53,966,83000.0,0,1,0,10,1,1,0,7,10,1,0
38141,276,10.0,62,1294,113000.0,1,0,0,10,1,1,0,7,10,1,0
38148,396,10.0,50,866,80000.0,0,1,0,10,1,1,0,7,10,1,0
38152,0,10.0,60,1108,92000.0,0,1,0,10,1,1,0,7,10,1,0
38157,462,10.0,73,1116,60000.0,0,1,0,10,1,1,0,7,10,1,0
38159,558,10.0,75,1491,87000.0,1,0,0,10,1,1,0,7,10,1,0
38162,444,10.0,38,813,72000.0,0,1,0,10,1,1,0,7,10,1,0
38165,132,10.0,65,877,47000.0,0,1,0,10,1,1,0,7,10,1,0
38168,84,10.0,68,1308,94000.0,1,0,0,10,1,1,0,7,10,1,0
38171,402,10.0,68,1308,94000.0,1,0,0,10,1,1,0,7,10,1,0
38174,426,10.0,32,645,31000.0,1,0,0,10,1,1,0,7,10,1,0
38177,444,10.0,59,1997,69000.0,0,1,0,10,1,1,0,7,10,1,0
38182,690,10.0,59,754,56000.0,1,0,0,10,1,1,0,7,10,1,0
38184,372,10.0,49,1275,97000.0,0,1,0,10,1,1,0,7,10,1,0
38187,138,10.0,67,1048,38000.0,1,0,0,10,1,1,0,7,10,1,0
38189,462,10.0,34,943,60000.0,1,0,0,10,1,1,0,7,10,1,0
38194,372,10.0,56,1263,74000.0,1,0,0,10,1,1,0,7,10,1,0
38197,558,10.0,38,990,68000.0,1,0,0,10,1,1,0,7,10,1,0
38202,450,10.0,53,804,65000.0,1,0,0,10,1,1,0,7,10,1,0
38205,150,10.0,69,1451,92000.0,0,1,0,10,1,1,0,7,10,1,0
38208,54,10.0,34,1187,46000.0,1,0,0,10,1,1,0,7,10,1,0
38211,48,10.0,20,1226,55000.0,1,0,0,10,1,1,0,7,10,1,0
38216,408,10.0,57,1186,96000.0,1,0,0,10,1,1,0,7,10,1,0
38219,36,10.0,67,1475,45000.0,0,1,0,10,1,1,0,7,10,1,0
38221,246,10.0,92,1182,92000.0,1,0,0,10,1,1,0,7,10,1,0
38224,516,10.0,54,777,75000.0,1,0,0,10,1,1,0,7,10,1,0
38229,594,10.0,66,1192,53000.0,0,1,0,10,1,1,0,7,10,1,0
38234,72,10.0,61,1269,99000.0,1,0,0,10,1,1,0,7,10,1,0
38237,540,10.0,61,1269,99000.0,1,0,0,10,1,1,0,7,10,1,0
38240,96,10.0,63,768,103000.0,1,0,0,10,1,1,0,7,10,1,0
38243,528,10.0,60,1318,106000.0,0,1,0,10,1,1,0,7,10,1,0
38246,0,10.0,74,1583,65000.0,1,0,0,10,1,1,0,7,10,1,0
38249,234,10.0,58,864,82000.0,0,1,0,10,1,1,0,7,10,1,0
38252,102,10.0,51,1443,54000.0,1,0,0,10,1,1,0,7,10,1,0
38256,468,10.0,69,1399,51000.0,1,0,0,10,1,1,0,7,10,1,0
38261,12,10.0,82,1366,81000.0,1,0,0,10,1,1,0,7,10,1,0
38265,702,10.0,88,1534,78000.0,1,0,0,10,1,1,0,7,10,1,0
38269,516,10.0,70,1479,90000.0,0,1,0,10,1,1,0,7,10,1,0
38270,516,10.0,70,1479,90000.0,0,1,0,10,1,1,0,7,10,1,0
38273,72,10.0,48,882,60000.0,1,0,0,10,1,1,0,7,10,1,0
38276,606,10.0,52,1496,56000.0,0,1,0,10,1,1,0,7,10,1,0
38279,714,10.0,81,1197,69000.0,1,0,0,10,1,1,0,7,10,1,0
38283,528,10.0,55,794,81000.0,1,0,0,10,1,1,0,7,10,1,0
38286,414,10.0,70,1129,106000.0,1,0,0,10,1,1,0,7,10,1,0
38289,192,10.0,38,1133,75000.0,0,1,0,10,1,1,0,7,10,1,0
38295,408,10.0,51,1215,87000.0,1,0,0,10,1,1,0,7,10,1,0
38299,126,10.0,22,2069,73000.0,1,0,0,10,1,1,0,7,10,1,0
38304,204,10.0,73,733,36000.0,0,1,0,10,1,1,0,7,10,1,0
38310,6,10.0,66,844,83000.0,1,0,0,10,1,1,0,7,10,1,0
38317,180,10.0,44,1887,63000.0,1,0,0,10,1,1,0,7,10,1,0
38322,708,10.0,85,688,108000.0,1,0,0,10,1,1,0,7,10,1,0
38325,366,10.0,60,890,65000.0,0,1,0,10,1,1,0,7,10,1,0
38333,336,10.0,58,1143,67000.0,1,0,0,10,1,1,0,7,10,1,0
38338,60,10.0,21,1179,44000.0,0,1,0,10,1,1,0,7,10,1,0
38341,582,10.0,21,1179,44000.0,0,1,0,10,1,1,0,7,10,1,0
38343,456,10.0,61,965,90000.0,0,1,0,10,1,1,0,7,10,1,0
38347,288,10.0,58,1231,93000.0,1,0,0,10,1,1,0,7,10,1,0
38351,78,10.0,52,1170,71000.0,1,0,0,10,1,1,0,7,10,1,0
38355,60,10.0,56,1490,106000.0,1,0,0,10,1,1,0,7,10,1,0
38364,444,10.0,65,1461,106000.0,0,1,0,10,1,1,0,7,10,1,0
38368,630,10.0,68,927,45000.0,0,1,0,10,1,1,0,7,10,1,0
38371,282,10.0,59,847,77000.0,0,1,0,10,1,1,0,7,10,1,0
38376,630,10.0,37,690,65000.0,0,1,0,10,1,1,0,7,10,1,0
38379,576,10.0,63,1256,119000.0,0,1,0,10,1,1,0,7,10,1,0
38382,0,10.0,38,1568,39000.0,1,0,0,10,1,1,0,7,10,1,0
38391,240,10.0,51,1386,58000.0,1,0,0,10,1,1,0,7,10,1,0
38394,636,10.0,64,966,95000.0,1,0,0,10,1,1,0,7,10,1,0
38397,342,10.0,40,1485,80000.0,0,1,0,10,1,1,0,7,10,1,0
38400,606,10.0,78,1286,101000.0,1,0,0,10,1,1,0,7,10,1,0
38403,408,10.0,66,1408,120000.0,0,1,0,10,1,1,0,7,10,1,0
38407,510,10.0,61,882,71000.0,0,1,0,10,1,1,0,7,10,1,0
38409,588,10.0,61,882,71000.0,0,1,0,10,1,1,0,7,10,1,0
38419,444,10.0,69,705,58000.0,1,0,0,10,1,1,0,7,10,1,0
38420,444,10.0,69,705,58000.0,1,0,0,10,1,1,0,7,10,1,0
38423,594,10.0,69,705,58000.0,1,0,0,10,1,1,0,7,10,1,0
38426,546,10.0,67,932,105000.0,1,0,0,10,1,1,0,7,10,1,0
38429,462,10.0,54,1044,36000.0,0,1,0,10,1,1,0,7,10,1,0
38434,504,10.0,42,1012,87000.0,0,1,0,10,1,1,0,7,10,1,0
38443,312,10.0,62,1379,85000.0,1,0,0,10,1,1,0,7,10,1,0
38446,210,10.0,61,876,71000.0,1,0,0,10,1,1,0,7,10,1,0
38449,468,10.0,61,876,71000.0,1,0,0,10,1,1,0,7,10,1,0
38454,306,10.0,61,2232,31000.0,0,1,0,10,1,1,0,7,10,1,0
38457,222,10.0,84,1250,79000.0,1,0,0,10,1,1,0,7,10,1,0
38463,438,10.0,88,1468,56000.0,0,1,0,10,1,1,0,7,10,1,0
38471,24,10.0,57,938,106000.0,1,0,0,10,1,1,0,7,10,1,0
38477,516,10.0,84,1422,53000.0,0,1,0,10,1,1,0,7,10,1,0
38478,516,10.0,84,1422,53000.0,0,1,0,10,1,1,0,7,10,1,0
38481,576,10.0,84,1422,53000.0,0,1,0,10,1,1,0,7,10,1,0
38484,12,10.0,34,708,42000.0,1,0,0,10,1,1,0,7,10,1,0
38488,516,10.0,34,708,42000.0,1,0,0,10,1,1,0,7,10,1,0
38491,660,10.0,60,814,57000.0,0,1,0,10,1,1,0,7,10,1,0
38493,378,10.0,65,1570,96000.0,0,1,0,10,1,1,0,7,10,1,0
38497,558,10.0,65,1570,96000.0,0,1,0,10,1,1,0,7,10,1,0
38502,588,10.0,57,715,92000.0,0,1,0,10,1,1,0,7,10,1,0
38505,246,10.0,37,1150,31000.0,1,0,0,10,1,1,0,7,10,1,0
38508,468,10.0,62,806,83000.0,1,0,0,10,1,1,0,7,10,1,0
38510,366,10.0,55,848,75000.0,1,0,0,10,1,1,0,7,10,1,0
38517,168,10.0,54,1279,50000.0,1,0,0,10,1,1,0,7,10,1,0
38519,408,10.0,54,1279,50000.0,1,0,0,10,1,1,0,7,10,1,0
38524,606,10.0,54,1279,50000.0,1,0,0,10,1,1,0,7,10,1,0
38525,606,10.0,54,1279,50000.0,1,0,0,10,1,1,0,7,10,1,0
38528,618,10.0,40,957,69000.0,1,0,0,10,1,1,0,7,10,1,0
38531,438,10.0,61,1397,82000.0,0,1,0,10,1,1,0,7,10,1,0
38536,180,10.0,67,1190,75000.0,0,1,0,10,1,1,0,7,10,1,0
38539,606,10.0,18,882,31000.0,1,0,0,10,1,1,0,7,10,1,0
38545,420,10.0,30,1535,51000.0,0,1,0,10,1,1,0,7,10,1,0
38549,420,10.0,41,1570,100000.0,0,1,0,10,1,1,0,7,10,1,0
38567,6,10.0,18,1121,45000.0,0,1,0,10,1,1,0,7,10,1,0
38570,306,10.0,18,1121,45000.0,0,1,0,10,1,1,0,7,10,1,0
38572,444,10.0,18,1121,45000.0,0,1,0,10,1,1,0,7,10,1,0
38576,636,10.0,49,1477,84000.0,1,0,0,10,1,1,0,7,10,1,0
38578,456,10.0,41,723,98000.0,0,1,0,10,1,1,0,7,10,1,0
38586,204,10.0,59,1599,56000.0,1,0,0,10,1,1,0,7,10,1,0
38589,594,10.0,59,1599,56000.0,1,0,0,10,1,1,0,7,10,1,0
38595,138,10.0,46,1379,75000.0,0,1,0,10,1,1,0,7,10,1,0
38600,342,10.0,22,1655,55000.0,1,0,0,10,1,1,0,7,10,1,0
38605,420,10.0,31,878,47000.0,1,0,0,10,1,1,0,7,10,1,0
38617,354,10.0,59,1328,118000.0,1,0,0,10,1,1,0,7,10,1,0
38622,522,10.0,64,1610,80000.0,0,1,0,10,1,1,0,7,10,1,0
38625,312,10.0,42,1042,37000.0,0,1,0,10,1,1,0,7,10,1,0
38628,450,10.0,42,1042,37000.0,0,1,0,10,1,1,0,7,10,1,0
38637,222,10.0,34,742,31000.0,1,0,0,10,1,1,0,7,10,1,0
38640,456,10.0,95,808,81000.0,1,0,0,10,1,1,0,7,10,1,0
38648,612,10.0,63,911,75000.0,1,0,0,10,1,1,0,7,10,1,0
38653,540,10.0,57,890,102000.0,1,0,0,10,1,1,0,7,10,1,0
38656,264,10.0,71,909,81000.0,0,1,0,10,1,1,0,7,10,1,0
38664,198,10.0,60,1039,71000.0,1,0,0,10,1,1,0,7,10,1,0
38668,138,10.0,56,645,97000.0,1,0,0,10,1,1,0,7,10,1,0
38687,408,10.0,53,1647,94000.0,1,0,0,10,1,1,0,7,10,1,0
38689,372,10.0,62,1401,56000.0,0,1,0,10,1,1,0,7,10,1,0
38693,516,10.0,62,1401,56000.0,0,1,0,10,1,1,0,7,10,1,0
38696,42,10.0,22,590,47000.0,0,1,0,10,1,1,0,7,10,1,0
38699,468,10.0,22,590,47000.0,0,1,0,10,1,1,0,7,10,1,0
38705,408,10.0,52,951,110000.0,1,0,0,10,1,1,0,7,10,1,0
38708,432,10.0,35,792,48000.0,0,1,0,10,1,1,0,7,10,1,0
38713,96,10.0,55,1175,99000.0,1,0,0,10,1,1,0,7,10,1,0
38716,60,10.0,30,1332,58000.0,1,0,0,10,1,1,0,7,10,1,0
38722,606,10.0,71,1233,93000.0,1,0,0,10,1,1,0,7,10,1,0
38734,450,10.0,63,795,33000.0,1,0,0,10,1,1,0,7,10,1,0
38737,474,10.0,65,1041,104000.0,0,1,0,10,1,1,0,7,10,1,0
38742,342,10.0,69,1461,95000.0,0,1,0,10,1,1,0,7,10,1,0
38747,540,10.0,51,847,77000.0,1,0,0,10,1,1,0,7,10,1,0
38750,96,10.0,53,1170,31000.0,0,1,0,10,1,1,0,7,10,1,0
38753,660,10.0,79,1764,66000.0,0,1,0,10,1,1,0,7,10,1,0
38756,630,10.0,36,808,63000.0,1,0,0,10,1,1,0,7,10,1,0
38759,96,10.0,59,1177,93000.0,0,1,0,10,1,1,0,7,10,1,0
38761,240,10.0,59,1177,93000.0,0,1,0,10,1,1,0,7,10,1,0
38763,594,10.0,59,1177,93000.0,0,1,0,10,1,1,0,7,10,1,0
38769,342,10.0,73,651,52000.0,0,0,1,10,1,1,0,7,10,1,0
38775,588,10.0,42,800,97000.0,1,0,0,10,1,1,0,7,10,1,0
38776,588,10.0,42,800,97000.0,1,0,0,10,1,1,0,7,10,1,0
38780,414,10.0,83,897,61000.0,0,1,0,10,1,1,0,7,10,1,0
38783,654,10.0,83,897,61000.0,0,1,0,10,1,1,0,7,10,1,0
38790,360,10.0,40,1336,52000.0,1,0,0,10,1,1,0,7,10,1,0
38795,360,10.0,53,1584,81000.0,0,1,0,10,1,1,0,7,10,1,0
38800,30,10.0,55,780,92000.0,1,0,0,10,1,1,0,7,10,1,0
38803,204,10.0,43,951,60000.0,1,0,0,10,1,1,0,7,10,1,0
38806,612,10.0,43,951,60000.0,1,0,0,10,1,1,0,7,10,1,0
38818,144,10.0,28,789,39000.0,1,0,0,10,1,1,0,7,10,1,0
38821,180,10.0,28,789,39000.0,1,0,0,10,1,1,0,7,10,1,0
38824,486,10.0,57,623,92000.0,1,0,0,10,1,1,0,7,10,1,0
38827,396,10.0,46,757,56000.0,1,0,0,10,1,1,0,7,10,1,0
38830,534,10.0,46,757,56000.0,1,0,0,10,1,1,0,7,10,1,0
38839,450,10.0,38,1518,61000.0,0,1,0,10,1,1,0,7,10,1,0
38842,210,10.0,72,805,79000.0,1,0,0,10,1,1,0,7,10,1,0
38845,444,10.0,46,595,51000.0,1,0,0,10,1,1,0,7,10,1,0
38848,150,10.0,52,1430,59000.0,0,0,1,10,1,1,0,7,10,1,0
38856,168,10.0,82,1079,65000.0,1,0,0,10,1,1,0,7,10,1,0
38866,504,10.0,58,960,45000.0,0,1,0,10,1,1,0,7,10,1,0
38868,54,10.0,68,1863,97000.0,0,1,0,10,1,1,0,7,10,1,0
38874,516,10.0,69,2348,79000.0,1,0,0,10,1,1,0,7,10,1,0
38877,252,10.0,66,781,40000.0,0,0,1,10,1,1,0,7,10,1,0
38883,456,10.0,85,1326,53000.0,0,1,0,10,1,1,0,7,10,1,0
38886,522,10.0,85,1326,53000.0,0,1,0,10,1,1,0,7,10,1,0
38889,72,10.0,71,1408,85000.0,1,0,0,10,1,1,0,7,10,1,0
38896,522,10.0,62,1096,59000.0,0,1,0,10,1,1,0,7,10,1,0
38901,60,10.0,56,859,71000.0,1,0,0,10,1,1,0,7,10,1,0
38907,234,10.0,91,1404,35000.0,0,1,0,10,1,1,0,7,10,1,0
38912,582,10.0,50,1810,46000.0,0,1,0,10,1,1,0,7,10,1,0
38939,642,10.0,66,1270,96000.0,0,1,0,10,1,1,0,7,10,1,0
38942,30,10.0,64,1536,76000.0,1,0,0,10,1,1,0,7,10,1,0
38946,612,10.0,56,796,87000.0,0,1,0,10,1,1,0,7,10,1,0
38953,168,10.0,72,1664,75000.0,0,1,0,10,1,1,0,7,10,1,0
38959,42,10.0,57,1643,111000.0,0,1,0,10,1,1,0,7,10,1,0
38962,0,10.0,35,1578,60000.0,1,0,0,10,1,1,0,7,10,1,0
38965,456,10.0,25,1107,56000.0,1,0,0,10,1,1,0,7,10,1,0
38968,288,10.0,63,952,120000.0,0,1,0,10,1,1,0,7,10,1,0
38970,528,10.0,63,952,120000.0,0,1,0,10,1,1,0,7,10,1,0
38973,138,10.0,35,749,69000.0,0,1,0,10,1,1,0,7,10,1,0
38986,96,10.0,30,925,61000.0,0,1,0,10,1,1,0,7,10,1,0
38989,198,10.0,56,1235,57000.0,0,1,0,10,1,1,0,7,10,1,0
38994,96,10.0,82,917,114000.0,0,1,0,10,1,1,0,7,10,1,0
38997,276,10.0,39,1134,34000.0,1,0,0,10,1,1,0,7,10,1,0
39000,348,10.0,70,771,66000.0,0,1,0,10,1,1,0,7,10,1,0
39005,600,10.0,58,585,50000.0,1,0,0,10,1,1,0,7,10,1,0
39010,528,10.0,51,1377,86000.0,0,1,0,10,1,1,0,7,10,1,0
39013,144,10.0,95,1025,72000.0,0,1,0,10,1,1,0,7,10,1,0
39016,660,10.0,95,1025,72000.0,0,1,0,10,1,1,0,7,10,1,0
39020,552,10.0,19,1467,60000.0,1,0,0,10,1,1,0,7,10,1,0
39026,522,10.0,55,799,49000.0,0,1,0,10,1,1,0,7,10,1,0
39032,654,10.0,57,2215,60000.0,1,0,0,10,1,1,0,7,10,1,0
39037,516,10.0,48,970,73000.0,0,1,0,10,1,1,0,7,10,1,0
39040,588,10.0,48,970,73000.0,0,1,0,10,1,1,0,7,10,1,0
39043,6,10.0,73,951,64000.0,0,0,1,10,1,1,0,7,10,1,0
39045,522,10.0,62,1722,78000.0,1,0,0,10,1,1,0,7,10,1,0
39048,630,10.0,62,936,80000.0,1,0,0,10,1,1,0,7,10,1,0
39050,24,10.0,54,1205,58000.0,0,1,0,10,1,1,0,7,10,1,0
39054,204,10.0,54,1205,58000.0,0,1,0,10,1,1,0,7,10,1,0
39072,582,10.0,58,926,89000.0,1,0,0,10,1,1,0,7,10,1,0
39075,210,10.0,73,1026,77000.0,1,0,0,10,1,1,0,7,10,1,0
39078,522,10.0,82,826,84000.0,1,0,0,10,1,1,0,7,10,1,0
39083,462,10.0,71,1283,93000.0,1,0,0,10,1,1,0,7,10,1,0
39086,534,10.0,55,679,32000.0,1,0,0,10,1,1,0,7,10,1,0
39099,612,10.0,53,1402,58000.0,0,1,0,10,1,1,0,7,10,1,0
39103,414,10.0,42,1592,67000.0,0,1,0,10,1,1,0,7,10,1,0
39111,306,10.0,60,636,72000.0,0,0,1,10,1,1,0,7,10,1,0
39114,564,10.0,60,636,72000.0,0,0,1,10,1,1,0,7,10,1,0
39117,612,10.0,45,613,73000.0,1,0,0,10,1,1,0,7,10,1,0
39118,612,10.0,45,613,73000.0,1,0,0,10,1,1,0,7,10,1,0
39121,30,10.0,19,748,40000.0,0,1,0,10,1,1,0,7,10,1,0
39123,576,10.0,19,748,40000.0,0,1,0,10,1,1,0,7,10,1,0
39127,186,10.0,34,730,70000.0,0,1,0,10,1,1,0,7,10,1,0
39130,336,10.0,78,811,73000.0,1,0,0,10,1,1,0,7,10,1,0
39135,552,10.0,50,610,63000.0,0,1,0,10,1,1,0,7,10,1,0
39144,438,10.0,58,1157,109000.0,1,0,0,10,1,1,0,7,10,1,0
39148,516,10.0,55,1373,40000.0,0,1,0,10,1,1,0,7,10,1,0
39154,366,10.0,41,1042,66000.0,0,1,0,10,1,1,0,7,10,1,0
39159,204,10.0,77,1208,112000.0,1,0,0,10,1,1,0,7,10,1,0
39164,468,10.0,83,1499,47000.0,0,1,0,10,1,1,0,7,10,1,0
39167,546,10.0,83,1499,47000.0,0,1,0,10,1,1,0,7,10,1,0
39174,402,10.0,49,728,68000.0,1,0,0,10,1,1,0,7,10,1,0
39177,18,10.0,48,1271,92000.0,0,1,0,10,1,1,0,7,10,1,0
39180,648,10.0,48,1271,92000.0,0,1,0,10,1,1,0,7,10,1,0
39183,162,10.0,65,878,52000.0,0,1,0,10,1,1,0,7,10,1,0
39187,594,10.0,57,900,95000.0,1,0,0,10,1,1,0,7,10,1,0
39189,342,10.0,63,599,111000.0,1,0,0,10,1,1,0,7,10,1,0
39193,462,10.0,81,1893,58000.0,0,1,0,10,1,1,0,7,10,1,0
39199,480,10.0,26,564,45000.0,0,1,0,10,1,1,0,7,10,1,0
39203,168,10.0,64,970,113000.0,1,0,0,10,1,1,0,7,10,1,0
39204,168,10.0,64,970,113000.0,1,0,0,10,1,1,0,7,10,1,0
39207,474,10.0,64,970,113000.0,1,0,0,10,1,1,0,7,10,1,0
39212,204,10.0,27,1489,53000.0,1,0,0,10,1,1,0,7,10,1,0
39215,648,10.0,27,1489,53000.0,1,0,0,10,1,1,0,7,10,1,0
39229,6,10.0,75,1031,87000.0,0,1,0,10,1,1,0,7,10,1,0
39232,54,10.0,76,1523,100000.0,1,0,0,10,1,1,0,7,10,1,0
39238,396,10.0,59,656,84000.0,0,1,0,10,1,1,0,7,10,1,0
39245,78,10.0,28,843,34000.0,0,1,0,10,1,1,0,7,10,1,0
39248,246,10.0,28,843,34000.0,0,1,0,10,1,1,0,7,10,1,0
39250,432,10.0,76,1524,86000.0,1,0,0,10,1,1,0,7,10,1,0
39252,426,10.0,25,586,63000.0,1,0,0,10,1,1,0,7,10,1,0
39255,564,10.0,62,782,57000.0,0,1,0,10,1,1,0,7,10,1,0
39260,444,10.0,85,1275,61000.0,1,0,0,10,1,1,0,7,10,1,0
39265,6,10.0,56,894,94000.0,0,1,0,10,1,1,0,7,10,1,0
39268,624,10.0,56,894,94000.0,0,1,0,10,1,1,0,7,10,1,0
39279,630,10.0,47,1642,33000.0,1,0,0,10,1,1,0,7,10,1,0
39288,198,10.0,63,1265,99000.0,0,1,0,10,1,1,0,7,10,1,0
39290,504,10.0,59,1024,106000.0,0,1,0,10,1,1,0,7,10,1,0
39293,450,10.0,49,869,84000.0,1,0,0,10,1,1,0,7,10,1,0
39305,606,10.0,79,582,90000.0,1,0,0,10,1,1,0,7,10,1,0
39308,600,10.0,78,1531,82000.0,0,1,0,10,1,1,0,7,10,1,0
39311,132,10.0,74,762,89000.0,1,0,0,10,1,1,0,7,10,1,0
39314,372,10.0,74,762,89000.0,1,0,0,10,1,1,0,7,10,1,0
39319,486,10.0,33,921,40000.0,1,0,0,10,1,1,0,7,10,1,0
39324,582,10.0,52,693,64000.0,1,0,0,10,1,1,0,7,10,1,0
39336,432,10.0,32,1085,41000.0,1,0,0,10,1,1,0,7,10,1,0
39340,654,10.0,63,1147,31000.0,0,1,0,10,1,1,0,7,10,1,0
39342,504,10.0,55,1406,89000.0,1,0,0,10,1,1,0,7,10,1,0
39345,576,10.0,55,1406,89000.0,1,0,0,10,1,1,0,7,10,1,0
39349,6,10.0,20,1528,65000.0,1,0,0,10,1,1,0,7,10,1,0
39358,24,10.0,58,1602,53000.0,1,0,0,10,1,1,0,7,10,1,0
39361,372,10.0,74,873,104000.0,1,0,0,10,1,1,0,7,10,1,0
39364,528,10.0,67,1374,61000.0,1,0,0,10,1,1,0,7,10,1,0
39366,516,10.0,60,755,99000.0,1,0,0,10,1,1,0,7,10,1,0
39368,606,10.0,96,821,87000.0,1,0,0,10,1,1,0,7,10,1,0
39370,168,10.0,72,711,85000.0,1,0,0,10,1,1,0,7,10,1,0
39374,168,10.0,71,744,95000.0,0,1,0,10,1,1,0,7,10,1,0
39377,438,10.0,71,744,95000.0,0,1,0,10,1,1,0,7,10,1,0
39381,408,10.0,76,692,52000.0,0,0,1,10,1,1,0,7,10,1,0
39384,336,10.0,55,1366,118000.0,1,0,0,10,1,1,0,7,10,1,0
39391,6,10.0,85,1501,47000.0,0,1,0,10,1,1,0,7,10,1,0
39395,504,10.0,85,1501,47000.0,0,1,0,10,1,1,0,7,10,1,0
39400,354,10.0,57,1608,90000.0,1,0,0,10,1,1,0,7,10,1,0
39407,528,10.0,49,748,57000.0,0,1,0,10,1,1,0,7,10,1,0
39412,426,10.0,94,1105,77000.0,1,0,0,10,1,1,0,7,10,1,0
39415,540,10.0,94,1105,77000.0,1,0,0,10,1,1,0,7,10,1,0
39417,600,10.0,94,1105,77000.0,1,0,0,10,1,1,0,7,10,1,0
39421,408,10.0,62,1369,64000.0,0,1,0,10,1,1,0,7,10,1,0
39428,510,10.0,61,895,99000.0,0,1,0,10,1,1,0,7,10,1,0
39429,510,10.0,61,895,99000.0,0,1,0,10,1,1,0,7,10,1,0
39432,270,10.0,68,1631,83000.0,1,0,0,10,1,1,0,7,10,1,0
39434,576,10.0,68,1631,83000.0,1,0,0,10,1,1,0,7,10,1,0
39437,414,10.0,49,1359,79000.0,1,0,0,10,1,1,0,7,10,1,0
39440,588,10.0,85,888,37000.0,1,0,0,10,1,1,0,7,10,1,0
39443,582,10.0,83,1016,72000.0,1,0,0,10,1,1,0,7,10,1,0
39448,654,10.0,67,631,71000.0,1,0,0,10,1,1,0,7,10,1,0
39451,48,10.0,67,902,85000.0,1,0,0,10,1,1,0,7,10,1,0
39454,522,10.0,53,1119,91000.0,1,0,0,10,1,1,0,7,10,1,0
39459,192,10.0,38,1657,58000.0,0,0,1,10,1,1,0,7,10,1,0
39463,12,10.0,39,1655,55000.0,1,0,0,10,1,1,0,7,10,1,0
39466,528,10.0,80,856,83000.0,1,0,0,10,1,1,0,7,10,1,0
39469,570,10.0,70,616,75000.0,0,1,0,10,1,1,0,7,10,1,0
39476,522,10.0,60,885,64000.0,1,0,0,10,1,1,0,7,10,1,0
39487,444,10.0,85,920,43000.0,1,0,0,10,1,1,0,7,10,1,0
39492,552,10.0,53,1443,112000.0,1,0,0,10,1,1,0,7,10,1,0
39497,498,10.0,62,1467,96000.0,0,1,0,10,1,1,0,7,10,1,0
39507,378,10.0,66,1208,84000.0,0,1,0,10,1,1,0,7,10,1,0
39516,450,10.0,30,845,62000.0,0,1,0,10,1,1,0,7,10,1,0
39519,6,10.0,57,1382,55000.0,1,0,0,10,1,1,0,7,10,1,0
39521,342,10.0,57,1382,55000.0,1,0,0,10,1,1,0,7,10,1,0
39525,474,10.0,25,604,46000.0,0,1,0,10,1,1,0,7,10,1,0
39528,132,10.0,42,912,65000.0,0,1,0,10,1,1,0,7,10,1,0
39532,558,10.0,56,905,116000.0,1,0,0,10,1,1,0,7,10,1,0
39534,510,10.0,86,1187,44000.0,1,0,0,10,1,1,0,7,10,1,0
39540,0,10.0,65,654,42000.0,1,0,0,10,1,1,0,7,10,1,0
39543,558,10.0,65,654,42000.0,1,0,0,10,1,1,0,7,10,1,0
39545,180,10.0,57,1141,53000.0,1,0,0,10,1,1,0,7,10,1,0
